Date,Hour,DryBulb,DewPnt,WetBulb,Humidity,ElecPrice,SYSLoad
26/2/10,13,22.4,17.2,19.2,72,29.8,10099.68
26/2/10,13.5,23.55,16.5,19.25,65,26.74,10068
26/2/10,14,24.7,15.8,19.3,58,25.75,10059.45
26/2/10,14.5,24.45,16.15,19.4,59.99999999,24.82,10077.6
26/2/10,15,24.2,16.5,19.5,62,24.92,10083.76
26/2/10,15.5,24.1,16.95,19.7,64.50000001,24.66,10125.36
26/2/10,16,24,17.4,19.9,67,23.78,10137.52
26/2/10,16.5,23.9,17.65,20,68.5,22.97,10064.48
26/2/10,17,23.8,17.9,20.1,70,23.23,9814.54
26/2/10,17.5,23.6,17.85,20,70.5,22.43,9559.04
26/2/10,18,23.4,17.8,19.9,71,21.99,9359.44
26/2/10,18.5,23.2,17.75,19.8,71.5,21.82,9199.17
26/2/10,19,23,17.7,19.7,72,22.27,9243.08
26/2/10,19.5,22.95,17.9,19.8,73,22,9305.87
26/2/10,20,22.9,18.1,19.9,74,22.06,9103.25
26/2/10,20.5,22.95,17.35,19.5,70.50000001,22,8872.65
26/2/10,21,23,16.6,19.1,67,21.83,8592.01
26/2/10,21.5,22.95,16.7,19.15,68,22.53,8712.24
26/2/10,22,22.9,16.8,19.2,69,21.81,8631.98
26/2/10,22.5,22.7,17.15,19.3,71,22.09,8491.25
26/2/10,23,22.5,17.5,19.4,73,21.99,8382.03
26/2/10,23.5,22.15,17.65,19.35,75.49999999,22.45,8174.85
27/2/10,0,21.8,17.8,19.3,78,21.5,7976.23
27/2/10,0.5,21.05,17.85,19.05,82.00000001,21.83,7677.88
27/2/10,1,20.3,17.9,18.8,86,20.98,7387.17
27/2/10,1.5,19.95,17.75,18.6,87,20.88,7113.59
27/2/10,2,19.6,17.6,18.4,88,18.35,6832.08
27/2/10,2.5,19.4,17.6,18.3,89,15.44,6643.59
27/2/10,3,19.2,17.6,18.2,90,15.17,6542.39
27/2/10,3.5,19.1,17.55,18.15,90.5,15.63,6522.06
27/2/10,4,19,17.5,18.1,91,15.81,6489.14
27/2/10,4.5,18.9,17.4,18,91,17.63,6567.23
27/2/10,5,18.8,17.3,17.9,91,19.72,6688.82
27/2/10,5.5,18.7,17.2,17.8,91,20.01,6899.21
27/2/10,6,18.6,17.1,17.7,91,20.33,7075.2
27/2/10,6.5,19.5,17.7,18.4,89.5,21.51,7355.31
27/2/10,7,20.4,18.3,19.1,88,22.16,7770.97
27/2/10,7.5,21.15,18.1,19.25,83,22,8156.45
27/2/10,8,21.9,17.9,19.4,78,22.32,8590.26
27/2/10,8.5,23.55,17.9,20,71.00000002,22.97,9038.83
27/2/10,9,25.2,17.9,20.6,64,22.97,9100.24
27/2/10,9.5,25.85,17.25,20.5,59.49999999,25.18,9308.27
27/2/10,10,26.5,16.6,20.4,55,25.57,9323.71
27/2/10,10.5,26.4,17.25,20.7,57.5,25.55,9390.37
27/2/10,11,26.3,17.9,21,60,26.06,9462.25
27/2/10,11.5,26.2,17.85,20.95,60,25.67,9451.25
27/2/10,12,26.1,17.8,20.9,60,25.52,9491.08
27/2/10,12.5,26.35,18,21.1,60,26.87,9486.01
27/2/10,13,26.6,18.2,21.3,60,26.95,9572.69
27/2/10,13.5,26.6,18.15,21.25,60,26.8,9635.97
27/2/10,14,26.6,18.1,21.2,60,26.02,9748.54
27/2/10,14.5,26.55,18.2,21.25,60.5,25.19,9794.83
27/2/10,15,26.5,18.3,21.3,61,27.5,9931.51
27/2/10,15.5,26.25,18.8,21.5,64.00000001,25.78,10001.66
27/2/10,16,26,19.3,21.7,67,25.98,10028.25
27/2/10,16.5,25.9,18.95,21.45,66,23.11,9935.42
27/2/10,17,25.8,18.6,21.2,65,22.97,9948.68
27/2/10,17.5,25.45,18.55,21.05,66,22.49,9779.55
27/2/10,18,25.1,18.5,20.9,67,22.24,9629.95
27/2/10,18.5,24.8,18.6,20.85,68.5,21.74,9359.16
27/2/10,19,24.5,18.7,20.8,70,22,9300.65
27/2/10,19.5,24.4,18.75,20.8,70.5,21.95,9307.57
27/2/10,20,24.3,18.8,20.8,71,21.97,9087.73
27/2/10,20.5,24.15,18.95,20.85,72.5,21.99,8896
27/2/10,21,24,19.1,20.9,74,21.98,8681.73
27/2/10,21.5,23.85,19.55,21.1,77.00000001,22,8621.72
27/2/10,22,23.7,20,21.3,80,21.39,8505.64
27/2/10,22.5,23.3,19.75,21,80.5,21.33,8364.88
27/2/10,23,22.9,19.5,20.7,81,21.45,8145.27
27/2/10,23.5,23.05,19.7,20.9,81.5,22.07,7889.2
28/2/10,0,23.2,19.9,21.1,82,21.62,7649.9
28/2/10,0.5,23.1,19.9,21.05,82.5,21.16,7440
28/2/10,1,23,19.9,21,83,20.77,7222.91
28/2/10,1.5,22.9,20.05,21.05,84,20.74,6983.8
28/2/10,2,22.8,20.2,21.1,85,13.26,6745.43
28/2/10,2.5,22.65,20.25,21.1,86,12.88,6592.4
28/2/10,3,22.5,20.3,21.1,87,15.36,6517.36
28/2/10,3.5,22.35,20.15,20.95,87,17.57,6499.88
28/2/10,4,22.2,20,20.8,87,7.47,6483.9
28/2/10,4.5,21.7,19.9,20.55,89.5,13.91,6520.39
28/2/10,5,21.2,19.8,20.3,92,13.19,6605.72
28/2/10,5.5,21.25,20,20.45,92.5,18.29,6676.8
28/2/10,6,21.3,20.2,20.6,93,19.11,6754.5
28/2/10,6.5,21.85,20.35,20.9,90.99999999,18.4,6969.41
28/2/10,7,22.4,20.5,21.2,89,21.53,7344.48
28/2/10,7.5,23.05,20.5,21.4,85.5,21.09,7738.48
28/2/10,8,23.7,20.5,21.6,82,20.99,8073.18
28/2/10,8.5,24.5,20.6,21.95,79.00000001,21.98,8426.38
28/2/10,9,25.3,20.7,22.3,76,22,8641.67
28/2/10,9.5,25.45,20.7,22.35,75,22,8873.26
28/2/10,10,25.6,20.7,22.4,74,22,9007.01
28/2/10,10.5,25.85,20.65,22.45,73,22,9061.15
28/2/10,11,26.1,20.6,22.5,72,22,9150.94
28/2/10,11.5,26.1,20.45,22.4,71,22.03,9243.73
28/2/10,12,26.1,20.3,22.3,70,22.81,9359.12
28/2/10,12.5,26.2,20.25,22.3,69.5,22.97,9392.01
28/2/10,13,26.3,20.2,22.3,69,22.97,9392.84
28/2/10,13.5,26.1,20.4,22.35,71,22.97,9435.15
28/2/10,14,25.9,20.6,22.4,73,24.34,9513.77
28/2/10,14.5,25.2,18.45000001,20.95,66.50000002,23.29,9509.55
28/2/10,15,24.5,16.3,19.5,60,22.97,9381.06
28/2/10,15.5,23.05,17.6,19.7,72.50000003,22.97,9330.35
28/2/10,16,21.6,18.9,19.9,85,22.97,9319.55
28/2/10,16.5,21.8,18.85,19.95,83.5,22.23,9221.87
28/2/10,17,22,18.8,20,82,22.32,9203.34
28/2/10,17.5,22.2,18.8,20.05,81,22.49,9233.62
28/2/10,18,22.4,18.8,20.1,80,21.67,9123.07
28/2/10,18.5,22.25,19.05,20.2,82.00000001,21.89,8967.65
28/2/10,19,22.1,19.3,20.3,84,22.1,9001.38
28/2/10,19.5,21.85,19.25,20.2,85,21.96,9120.15
28/2/10,20,21.6,19.2,20.1,86,21.69,8925.69
28/2/10,20.5,21.75,19.15,20.1,85,21.65,8624.19
28/2/10,21,21.9,19.1,20.1,84,21.31,8335.04
28/2/10,21.5,21.55,18.8,19.8,84.5,20.99,8162.53
28/2/10,22,21.2,18.5,19.5,85,20.7,8059.29
28/2/10,22.5,21.35,18.8,19.75,85.5,19.25,7848.85
28/2/10,23,21.5,19.1,20,86,20.39,7621.8
28/2/10,23.5,21.4,19.15,20,87,19.13,7407.19
1/3/10,0,21.3,19.2,20,88,19.42,7242.72
1/3/10,0.5,20.55,18,19,85.49999999,19.47,6981.63
1/3/10,1,19.8,16.8,18,83,18.08,6878.13
1/3/10,1.5,19.5,16.25,17.55,81.5,16.09,6674.12
1/3/10,2,19.2,15.7,17.1,80,11.92,6468.76
1/3/10,2.5,19.3,14.55,16.55,74.00000002,11.49,6378.27
1/3/10,3,19.4,13.4,16,68,11.96,6382.87
1/3/10,3.5,19.65,12.8,15.8,64.49999999,12.17,6398.17
1/3/10,4,19.9,12.2,15.6,61,12.22,6404.88
1/3/10,4.5,19.9,12.6,15.8,62.5,13.21,6681.83
1/3/10,5,19.9,13,16,64,19.03,6996.4
1/3/10,5.5,20,13.05,16.05,64,22,7672.73
1/3/10,6,20.1,13.1,16.1,64,22,8226.14
1/3/10,6.5,20,13.35,16.2,65.5,22.06,8671.97
1/3/10,7,19.9,13.6,16.3,67,22,9138.32
1/3/10,7.5,19.65,13.5,16.15,67.5,22.32,9332.39
1/3/10,8,19.4,13.4,16,68,22.81,9480.83
1/3/10,8.5,19.35,13.55,16.05,69,22.97,9690.49
1/3/10,9,19.3,13.7,16.1,70,23.48,9751.34
1/3/10,9.5,19.4,13.8,16.2,70,23.12,9779.13
1/3/10,10,19.5,13.9,16.3,70,23.12,9800.15
1/3/10,10.5,19,14.75,16.55,76.5,23.18,9786.58
1/3/10,11,18.5,15.6,16.8,83,22.97,9813.83
1/3/10,11.5,18.45,15.35,16.65,82,22.89,9742.83
1/3/10,12,18.4,15.1,16.5,81,22.54,9622.25
1/3/10,12.5,18.15,16,16.9,87.50000002,22.73,9662.34
1/3/10,13,17.9,16.9,17.3,94,22.51,9662.14
1/3/10,13.5,18.55,16.7,17.45,89,23.5,9645.16
1/3/10,14,19.2,16.5,17.6,84,23.58,9577.78
1/3/10,14.5,19.1,16.3,17.45,83.5,23.51,9559.47
1/3/10,15,19,16.1,17.3,83,22.34,9538.78
1/3/10,15.5,19.15,16.2,17.4,83,22,9519.08
1/3/10,16,19.3,16.3,17.5,83,22.44,9591.96
1/3/10,16.5,18.6,16.15,17.15,86,22.51,9612.44
1/3/10,17,17.9,16,16.8,89,22.54,9634.04
1/3/10,17.5,18,15.5,16.55,85.50000001,21.3,9348.12
1/3/10,18,18.1,15,16.3,82,21.95,9200.01
1/3/10,18.5,18,14.35,15.9,78.99999999,21.69,9030.11
1/3/10,19,17.9,13.7,15.5,76,22.32,8995.97
1/3/10,19.5,17.95,13.65,15.5,75.5,22.32,8979.51
1/3/10,20,18,13.6,15.5,75,22,8796.24
1/3/10,20.5,18.3,13.15,15.4,72.00000001,21.33,8529
1/3/10,21,18.6,12.7,15.3,69,20.99,8187.29
1/3/10,21.5,18.15,12.9,15.2,71.50000001,21.27,8164.37
1/3/10,22,17.7,13.1,15.1,74,20.09,8016.39
1/3/10,22.5,17.95,12.45,14.9,70,19.92,7991.22
1/3/10,23,18.2,11.8,14.7,66,20.22,7916.52
1/3/10,23.5,18.25,11.65,14.65,65.5,20.69,7763.65
2/3/10,0,18.3,11.5,14.6,65,20.82,7620.14
2/3/10,0.5,18.1,10.75,14.15,62.49999999,20.89,7486.49
2/3/10,1,17.9,10,13.7,60,20.58,7263.53
2/3/10,1.5,17.95,9.95,13.7,59.5,21.43,6989.47
2/3/10,2,18,9.9,13.7,59,19.52,6771.96
2/3/10,2.5,17.8,9.400000001,13.4,58,18.69,6587.99
2/3/10,3,17.6,8.9,13.1,57,14.66,6441.93
2/3/10,3.5,17.6,9.150000001,13.2,58,14.96,6479.27
2/3/10,4,17.6,9.4,13.3,59,19.13,6539.52
2/3/10,4.5,17.85,9.9,13.65,60,19.96,6744.53
2/3/10,5,18.1,10.4,14,61,21.33,7008.3
2/3/10,5.5,18.3,9.550000002,13.7,57.00000001,23.81,7636.34
2/3/10,6,18.5,8.7,13.4,53,32.04,8293.65
2/3/10,6.5,18.7,8.8,13.55,52.5,27.25,8728.07
2/3/10,7,18.9,8.9,13.7,52,24.28,9088.07
2/3/10,7.5,19.25,8.9,13.85,51,22.94,9193.91
2/3/10,8,19.6,8.9,14,50,23.29,9251.75
2/3/10,8.5,20.05,8.9,14.2,48.5,23.77,9420.85
2/3/10,9,20.5,8.9,14.4,47,22.9,9499.19
2/3/10,9.5,20.75,9.600000002,14.8,48.5,22.86,9511.87
2/3/10,10,21,10.3,15.2,50,22.68,9498.29
2/3/10,10.5,21.45,11.1,15.75,51.5,23.04,9559.15
2/3/10,11,21.9,11.9,16.3,53,23.37,9544.41
2/3/10,11.5,21.7,12.4,16.45,55.49999999,23.16,9525.17
2/3/10,12,21.5,12.9,16.6,58,22.35,9489.53
2/3/10,12.5,21.15,12.35,16.2,57,22.65,9494.46
2/3/10,13,20.8,11.8,15.8,56,22.87,9480.51
2/3/10,13.5,21.35,11.65,15.95,54,23.27,9475.18
2/3/10,14,21.9,11.5,16.1,52,22.8,9389.66
2/3/10,14.5,21.85,11.55,16.1,52.25,22.21,9335.08
2/3/10,15,21.8,11.6,16.1,52.5,22.22,9360.86
2/3/10,15.5,21.75,11.65,16.1,52.75,21.95,9413.11
2/3/10,16,21.7,11.7,16.1,53,22,9450.08
2/3/10,16.5,21.4,11.5,15.9,53.5,22,9400.1
2/3/10,17,21.1,11.3,15.7,54,21.83,9370.15
2/3/10,17.5,20.85,11.45,15.65,55,21.63,9157.32
2/3/10,18,20.6,11.6,15.6,56,21.57,9004.59
2/3/10,18.5,20.35,11.7,15.55,57.5,21.99,8953.3
2/3/10,19,20.1,11.8,15.5,59,22,8927.71
2/3/10,19.5,20,11.9,15.5,59.5,22.13,8979.13
2/3/10,20,19.9,12,15.5,60,22.01,8834.07
2/3/10,20.5,19.8,12.1,15.5,61,21.3,8582.43
2/3/10,21,19.7,12.2,15.5,62,20.92,8280.43
2/3/10,21.5,19.65,12.55,15.65,63.5,20.96,8298.93
2/3/10,22,19.6,12.9,15.8,65,19.24,8124.55
2/3/10,22.5,19.65,12.95,15.85,65,20.09,8066.58
2/3/10,23,19.7,13,15.9,65,20.28,7947.19
2/3/10,23.5,19.65,12.95,15.85,65,20.64,7802.77
3/3/10,0,19.6,12.9,15.8,65,19.39,7666.5
3/3/10,0.5,19.55,12.7,15.7,64.5,16.32,7462.72
3/3/10,1,19.5,12.5,15.6,64,16.41,7279.36
3/3/10,1.5,19.3,12.6,15.55,65,19.79,6988.71
3/3/10,2,19.1,12.7,15.5,66,11.53,6698.42
3/3/10,2.5,18.85,12.7,15.4,67.5,9.99,6534.49
3/3/10,3,18.6,12.7,15.3,69,7.03,6450.12
3/3/10,3.5,18.6,12.8,15.35,69,8.91,6469.04
3/3/10,4,18.6,12.9,15.4,69,9.09,6537.35
3/3/10,4.5,18.45,12.85,15.3,69.5,13.93,6744.65
3/3/10,5,18.3,12.8,15.2,70,20.38,7019.37
3/3/10,5.5,18.65,12.9,15.4,69,21.95,7654.17
3/3/10,6,19,13,15.6,68,22.03,8259.46
3/3/10,6.5,19.8,13,15.95,64.99999999,23.04,8697.43
3/3/10,7,20.6,13,16.3,62,24.56,9100.36
3/3/10,7.5,21.6,13,16.7,58.5,21.92,9239.89
3/3/10,8,22.6,13,17.1,55,22.11,9332.62
3/3/10,8.5,22.4,12.55,16.8,54,22.91,9567.95
3/3/10,9,22.2,12.1,16.5,53,23.02,9669.83
3/3/10,9.5,22,12.8,16.75,56.00000001,24.12,9730.68
3/3/10,10,21.8,13.5,17,59,24.1,9775.35
3/3/10,10.5,21.9,13.6,17.1,59,24.59,9745.3
3/3/10,11,22,13.7,17.2,59,24.83,9806.22
3/3/10,11.5,22.65,13.8,17.5,57.5,24.75,9772.48
3/3/10,12,23.3,13.9,17.8,56,24.93,9783.74
3/3/10,12.5,23.1,13.65,17.6,55.5,25.38,9800.3
3/3/10,13,22.9,13.4,17.4,55,25.22,9805.13
3/3/10,13.5,23.25,13.65,17.65,55,27.93,9773.32
3/3/10,14,23.6,13.9,17.9,55,25.97,9697.14
3/3/10,14.5,23.15,13.85,17.7,56,26.95,9710.58
3/3/10,15,22.7,13.8,17.5,57,26.99,9776.65
3/3/10,15.5,22.4,13.2,17.1,56,29.18,9776.52
3/3/10,16,22.1,12.6,16.7,55,25.96,9785.86
3/3/10,16.5,21.9,13.4,17,58.5,25.57,9707.02
3/3/10,17,21.7,14.2,17.3,62,23.86,9598.8
3/3/10,17.5,21.6,13.75,17.05,61,22,9360.89
3/3/10,18,21.5,13.3,16.8,60,22,9216.73
3/3/10,18.5,21.25,13.2,16.65,60.5,22,9039.71
3/3/10,19,21,13.1,16.5,61,22.14,9094.44
3/3/10,19.5,20.95,13.25,16.55,61.5,22.07,9212.28
3/3/10,20,20.9,13.4,16.6,62,22,9018.07
3/3/10,20.5,20.95,13.35,16.6,61.5,22,8756.6
3/3/10,21,21,13.3,16.6,61,21.83,8464
3/3/10,21.5,20.85,13.55,16.65,63.00000001,21.67,8410.15
3/3/10,22,20.7,13.8,16.7,65,21.21,8214.57
3/3/10,22.5,20.6,14.15,16.85,66.5,21.1,8153.6
3/3/10,23,20.5,14.5,17,68,21.05,8059.62
3/3/10,23.5,20.4,14.65,17.05,69.5,21.27,7899.71
4/3/10,0,20.3,14.8,17.1,71,20.72,7723.29
4/3/10,0.5,19.5,15.3,17.05,77.00000002,19.2,7567.75
4/3/10,1,18.7,15.8,17,83,17.44,7305.22
4/3/10,1.5,18.3,15.65,16.75,84.5,20.24,7004.35
4/3/10,2,17.9,15.5,16.5,86,17.73,6772.37
4/3/10,2.5,17.65,15.4,16.35,86.5,9.54,6579.59
4/3/10,3,17.4,15.3,16.2,87,9.99,6498.34
4/3/10,3.5,17.4,15.25,16.15,87,9.35,6493.7
4/3/10,4,17.4,15.2,16.1,87,10.67,6575.3
4/3/10,4.5,17.45,15.3,16.2,87,19.73,6798.57
4/3/10,5,17.5,15.4,16.3,87,20.68,7057.49
4/3/10,5.5,17.55,15.2,16.2,86,21.84,7710.26
4/3/10,6,17.6,15,16.1,85,22.11,8257.28
4/3/10,6.5,18.2,15.2,16.45,82.99999999,24.32,8719.72
4/3/10,7,18.8,15.4,16.8,81,24.9,9137.33
4/3/10,7.5,19.85,15.55,17.3,76.5,23.19,9268.66
4/3/10,8,20.9,15.7,17.8,72,24.06,9383.15
4/3/10,8.5,20.85,15.85,17.85,73,25.06,9618.23
4/3/10,9,20.8,16,17.9,74,24.88,9762.4
4/3/10,9.5,21.2,16.5,18.35,74.5,24.8,9840.94
4/3/10,10,21.6,17,18.8,75,24.73,9900.17
4/3/10,10.5,22.3,17.45,19.3,74,24.87,9917.14
4/3/10,11,23,17.9,19.8,73,28.67,9956.33
4/3/10,11.5,23.5,18.1,20.1,71.5,24.23,9918.44
4/3/10,12,24,18.3,20.4,70,28.86,9973.25
4/3/10,12.5,24.5,18.25,20.55,67.99999999,29.89,10046.95
4/3/10,13,25,18.2,20.7,66,30.42,10062.29
4/3/10,13.5,24.85,18.3,20.7,67,34.58,10109.92
4/3/10,14,24.7,18.4,20.7,68,33.17,10086.19
4/3/10,14.5,24.6,18.3,20.6,68,33.21,10085.09
4/3/10,15,24.5,18.2,20.5,68,35.79,10105.69
4/3/10,15.5,24.35,18.1,20.4,68,35.18,10110.17
4/3/10,16,24.2,18,20.3,68,36.4,10110.66
4/3/10,16.5,23.95,18.3,20.4,70.5,30.48,9997.81
4/3/10,17,23.7,18.6,20.5,73,29.25,9930.54
4/3/10,17.5,23.6,18.75,20.55,74,25.81,9655.64
4/3/10,18,23.5,18.9,20.6,75,22.63,9558.58
4/3/10,18.5,23.25,19.15,20.65,77.50000001,22.17,9484.46
4/3/10,19,23,19.4,20.7,80,22.67,9598.29
4/3/10,19.5,22.9,19.55,20.75,81.5,27.85,9603.49
4/3/10,20,22.8,19.7,20.8,83,27.94,9384.25
4/3/10,20.5,22.85,19.6,20.75,82,24.71,9011.44
4/3/10,21,22.9,19.5,20.7,81,22.34,8689.19
4/3/10,21.5,22.95,19.3,20.6,80,22.08,8711.33
4/3/10,22,23,19.1,20.5,79,21.14,8509.65
4/3/10,22.5,23.05,18.95,20.45,78,21.67,8401.14
4/3/10,23,23.1,18.8,20.4,77,22,8252.09
4/3/10,23.5,23.1,19,20.5,78,22.16,8051.83
5/3/10,0,23.1,19.2,20.6,79,21.66,7906.59
5/3/10,0.5,23.05,19.15,20.55,79,20.75,7691.31
5/3/10,1,23,19.1,20.5,79,20.48,7465.82
5/3/10,1.5,22.9,19.3,20.6,80.5,20.99,7184.63
5/3/10,2,22.8,19.5,20.7,82,19.79,6982.45
5/3/10,2.5,22.75,19.35,20.6,81.5,19.43,6818.64
5/3/10,3,22.7,19.2,20.5,81,18.71,6703.38
5/3/10,3.5,22.6,18.85,20.25,79.5,18.35,6698.57
5/3/10,4,22.5,18.5,20,78,18.53,6711.65
5/3/10,4.5,22.55,18.25,19.85,76.5,20.03,6922.24
5/3/10,5,22.6,18,19.7,75,20.72,7205.27
5/3/10,5.5,22.65,18.3,19.9,76.5,26.22,7815.7
5/3/10,6,22.7,18.6,20.1,78,28.15,8450.57
5/3/10,6.5,23.15,18.65,20.3,75.99999999,22.8,8955.44
5/3/10,7,23.6,18.7,20.5,74,22.23,9396.78
5/3/10,7.5,23.75,18.6,20.5,73,24.9,9605.68
5/3/10,8,23.9,18.5,20.5,72,27.58,9781.86
5/3/10,8.5,24.35,18.3,20.55,69.00000001,26.96,10015.94
5/3/10,9,24.8,18.1,20.6,66,27.73,10195.19
5/3/10,9.5,24.6,18.5,20.75,68.50000001,29.68,10338.46
5/3/10,10,24.4,18.9,20.9,71,30.26,10301.52
5/3/10,10.5,24.3,18.6,20.7,70.5,33.7,10306.19
5/3/10,11,24.2,18.3,20.5,70,34.9,10239.34
5/3/10,11.5,24.15,18.6,20.65,71.5,33.56,10128.12
5/3/10,12,24.1,18.9,20.8,73,29.96,10023.66
5/3/10,12.5,23.85,19.15,20.85,75.00000001,30.54,10115.07
5/3/10,13,23.6,19.4,20.9,77,32.29,10081.55
5/3/10,13.5,23.55,19.9,21.2,80,37.85,10082.41
5/3/10,14,23.5,20.4,21.5,83,39.1,10007.49
5/3/10,14.5,23.35,20.5,21.5,84,34.72,9883.99
5/3/10,15,23.2,20.6,21.5,85,33.76,9948.41
5/3/10,15.5,23.25,20.55,21.5,84.5,31.22,9918.67
5/3/10,16,23.3,20.5,21.5,84,31.77,9950.13
5/3/10,16.5,23.1,20.45,21.4,85,30.04,9910.09
5/3/10,17,22.9,20.4,21.3,86,28.14,9752.66
5/3/10,17.5,22.7,20.55,21.3,87.99999999,25.28,9507.75
5/3/10,18,22.5,20.7,21.3,90,23.45,9421.01
5/3/10,18.5,22.2,20.55,21.1,90.5,22,9306.99
5/3/10,19,21.9,20.4,20.9,91,22,9289.85
5/3/10,19.5,21.75,20.3,20.8,91.5,22.1,9277.71
5/3/10,20,21.6,20.2,20.7,92,21.96,8999.75
5/3/10,20.5,21.45,20.3,20.7,93.5,21.99,8831.25
5/3/10,21,21.3,20.4,20.7,95,22,8570.37
5/3/10,21.5,21.15,20.3,20.6,95,22.13,8670.63
5/3/10,22,21,20.2,20.5,95,21.35,8568.74
5/3/10,22.5,21.05,20.2,20.5,95,21.85,8474.7
5/3/10,23,21.1,20.2,20.5,95,22.45,8356.15
5/3/10,23.5,21.05,20.2,20.5,95,22.95,8142.45
6/3/10,0,21,20.2,20.5,95,21.83,7927.48
6/3/10,0.5,20.95,20.25,20.5,95.5,21.1,7733.12
6/3/10,1,20.9,20.3,20.5,96,20.51,7413.03
6/3/10,1.5,21.05,20.35,20.6,95.5,21.34,7143.91
6/3/10,2,21.2,20.4,20.7,95,19.82,6797.67
6/3/10,2.5,21.2,20.4,20.7,95,15.44,6654.5
6/3/10,3,21.2,20.4,20.7,95,16.61,6578.02
6/3/10,3.5,21.35,20.35,20.7,94,15.43,6523.51
6/3/10,4,21.5,20.3,20.7,93,18.59,6547.64
6/3/10,4.5,21.45,20.25,20.65,93,19.36,6623.79
6/3/10,5,21.4,20.2,20.6,93,19.91,6742.77
6/3/10,5.5,21.3,20.15,20.55,93,20.47,6968.19
6/3/10,6,21.2,20.1,20.5,93,20.97,7183.82
6/3/10,6.5,21.4,20.3,20.7,93,20.96,7395.02
6/3/10,7,21.6,20.5,20.9,93,21.06,7840.79
6/3/10,7.5,22,20.6,21.1,91.5,21.79,8301.58
6/3/10,8,22.4,20.7,21.3,90,22.19,8689.11
6/3/10,8.5,23.125,20.8,21.6,87.00000001,22.4,9113.38
6/3/10,9,23.85,20.9,21.9,84,22.55,9268.14
6/3/10,9.5,24.575,21,22.2,80.99999999,23.48,9451.87
6/3/10,10,25.3,21.1,22.5,78,23.56,9480.64
6/3/10,10.5,25.45,20.85,22.4,76,24.19,9472.9
6/3/10,11,25.6,20.6,22.3,74,25.08,9518.42
6/3/10,11.5,25.65,20.7,22.4,74,26.17,9570.56
6/3/10,12,25.7,20.8,22.5,74,26.32,9600.64
6/3/10,12.5,25.5,20.95,22.5,76.00000001,27.91,9655.34
6/3/10,13,25.3,21.1,22.5,78,26.12,9616.29
6/3/10,13.5,25.2,20.95,22.4,77.5,25.15,9599.04
6/3/10,14,25.1,20.8,22.3,77,25.08,9623.51
6/3/10,14.5,25.55,21,22.55,76,24.22,9621.2
6/3/10,15,26,21.2,22.8,75,24.78,9723.1
6/3/10,15.5,25.95,21.05,22.7,74.5,24.87,9781.53
6/3/10,16,25.9,20.9,22.6,74,25.04,9859.15
6/3/10,16.5,25.85,21,22.65,74.5,24.85,9723.67
6/3/10,17,25.8,21.1,22.7,75,24.94,9706.75
6/3/10,17.5,25.35,21.25,22.65,77.99999999,24.76,9581.27
6/3/10,18,24.9,21.4,22.6,81,24.27,9473.03
6/3/10,18.5,24.55,21.3,22.4,82,23.81,9342.78
6/3/10,19,24.2,21.2,22.2,83,24.08,9405.58
6/3/10,19.5,24.05,21.2,22.15,84,24.11,9397.58
6/3/10,20,23.9,21.2,22.1,85,24.38,9195.98
6/3/10,20.5,23.7,21.45,22.2,87.49999999,23.68,9027.99
6/3/10,21,23.5,21.7,22.3,90,22.32,8723.79
6/3/10,21.5,23.45,21.4,22.1,88.5,22.38,8622.46
6/3/10,22,23.4,21.1,21.9,87,21.19,8569.94
6/3/10,22.5,23.45,20.9,21.8,85.5,21.97,8406.86
6/3/10,23,23.5,20.7,21.7,84,21.83,8155.55
6/3/10,23.5,23.45,20.5,21.55,83.5,24.17,7873.05
7/3/10,0,23.4,20.3,21.4,83,21.65,7659.19
7/3/10,0.5,23.35,20.25,21.35,83,21.15,7455.05
7/3/10,1,23.3,20.2,21.3,83,20.87,7245.92
7/3/10,1.5,23.15,20.45,21.4,85,21.37,6999.17
7/3/10,2,23,20.7,21.5,87,20.66,6777.47
7/3/10,2.5,22.95,20.8,21.55,88,19.38,6644.84
7/3/10,3,22.9,20.9,21.6,89,17.44,6550.27
7/3/10,3.5,22.9,20.65,21.45,87.5,15.81,6444.45
7/3/10,4,22.9,20.4,21.3,86,18.01,6472.13
7/3/10,4.5,22.9,20.35,21.25,85.5,19.93,6536.47
7/3/10,5,22.9,20.3,21.2,85,17.84,6583.41
7/3/10,5.5,23.05,20.2,21.2,84,20.48,6691.55
7/3/10,6,23.2,20.1,21.2,83,16.97,6764.18
7/3/10,6.5,23.8,20,21.35,79.49999999,17.21,6966.76
7/3/10,7,24.4,19.9,21.5,76,18.58,7244.89
7/3/10,7.5,24.7,19.65,21.45,73.5,21.32,7688.94
7/3/10,8,25,19.4,21.4,71,22.24,8134.56
7/3/10,8.5,25.25,19.15,21.35,69.00000001,22,8490.44
7/3/10,9,25.5,18.9,21.3,67,22.8,8714.42
7/3/10,9.5,25.5,19.25,21.5,68.5,24.35,8966.87
7/3/10,10,25.5,19.6,21.7,70,25.34,9038.35
7/3/10,10.5,25.65,19.6,21.75,69.5,25.58,9071.59
7/3/10,11,25.8,19.6,21.8,69,27.3,9120.67
7/3/10,11.5,25.6,19.8,21.85,70.5,26.77,9132.07
7/3/10,12,25.4,20,21.9,72,24.22,9182.18
7/3/10,12.5,25.45,20.15,22,72.5,23.67,9127.01
